date,portfolio_value,cash,invested_value,daily_return,cumulative_return
2021-03-10,256599383.29999998,27.350000005215406,256599355.95,-0.01725371038318857,1.5659938329999998
2021-03-12,254333873.6,27.350000005215406,254333846.25,-0.008828975622873214,1.543338736
2021-03-15,255921171.2,27.350000005215406,255921143.85,0.006240999586615725,1.5592117119999997
2021-03-16,255280553.9,27.350000005215406,255280526.55,-0.002503182120479397,1.552805539
2021-03-17,250588155.49999997,27.350000005215406,250588128.14999998,-0.018381338994736596,1.5058815549999998
2021-03-18,243375918.2,27.350000005215406,243375890.85,-0.02878123782670161,1.4337591819999997
2021-03-19,242707575.95,27.350000005215406,242707548.6,-0.00274613139600266,1.4270757595
2021-03-22,248398577.45,27.350000005215406,248398550.1,0.023447976346533173,1.4839857744999998
2021-03-23,245250064.25,27.350000005215406,245250036.9,-0.01267524650230234,1.4525006425
2021-03-24,236643494.29999998,27.350000005215406,236643466.95,-0.035093038512832964,1.3664349429999998
2021-03-25,223713960.20000002,27.350000005215406,223713932.85000002,-0.05463718382897442,1.237139602
2021-03-26,228986027.89999998,27.350000005215406,228986000.54999998,0.023566109577098926,1.2898602789999996
2021-03-30,242326345.4,27.350000005215406,242326318.05,0.05825821611188364,1.4232634540000002
2021-03-31,246796708.39999998,27.350000005215406,246796681.04999998,0.018447697020399945,1.4679670839999996
2021-04-01,241660933.1,27.350000005215406,241660905.75,-0.02080973985956125,1.416609331
2021-04-05,239446797.2,27.350000005215406,239446769.85,-0.009162159028343164,1.3944679719999997
2021-04-06,235932590.15,27.350000005215406,235932562.8,-0.014676358552688007,1.3593259015
2021-04-07,237919954.85,27.350000005215406,237919927.5,0.00842344289416097,1.3791995485
2021-04-08,243317934.34999996,27.350000005215406,243317906.99999997,0.02268821672987964,1.4331793434999995
2021-04-09,243033834.95,27.350000005215406,243033807.6,-0.0011676056709872817,1.4303383495
2021-04-12,232292103.20000002,27.350000005215406,232292075.85000002,-0.044198503275109435,1.322921032
2021-04-13,237053046.95,27.350000005215406,237053019.6,0.020495504084789617,1.3705304694999998
2021-04-15,230024765.60000002,27.350000005215406,230024738.25000003,-0.029648559427639,1.3002476560000003
2021-04-16,233786227.4,27.350000005215406,233786200.05,0.01635242096731848,1.337862274
2021-04-19,227381357.60000002,27.350000005215406,227381330.25000003,-0.027396266543287306,1.2738135760000002
2021-04-20,236273382.35,27.350000005215406,236273355.0,0.03910621716685525,1.3627338234999997
2021-04-22,236514640.4,27.350000005215406,236514613.05,0.0010210970342932058,1.3651464039999999
2021-04-23,239325995.14999998,27.350000005215406,239325967.79999998,0.011886599261869524,1.3932599514999997
2021-04-26,235640006.45,27.350000005215406,235639979.1,-0.01540153921720766,1.3564000644999998
2021-04-27,237543623.0,27.350000005215406,237543595.65,0.00807849472879707,1.37543623
2021-04-28,238170839.3,27.350000005215406,238170811.95000002,0.002640425754557141,1.3817083930000003
2021-04-29,235160060.3,27.350000005215406,235160032.95000002,-0.012641257883831969,1.351600603
2021-04-30,230434682.3,27.350000005215406,230434654.95000002,-0.020094305104241372,1.304346823
2021-05-03,231357627.35,27.350000005215406,231357600.0,0.004005234979335359,1.3135762734999998
2021-05-04,229610782.7,27.350000005215406,229610755.35,-0.007550408733045022,1.2961078269999997
2021-05-05,226155910.85,27.350000005215406,226155883.5,-0.015046644627809136,1.2615591084999997
2021-05-06,226812953.6,27.350000005215406,226812926.25,0.0029052645474996197,1.268129536
2021-05-07,224007364.25,27.350000005215406,224007336.9,-0.012369616926499849,1.2400736425
2021-05-10,224048789.9,27.350000005215406,224048762.55,0.0001849298577245584,1.2404878990000001
2021-05-11,221019650.9,27.350000005215406,221019623.55,-0.013519997145943097,1.2101965090000002
2021-05-12,220469070.04999998,27.350000005215406,220469042.7,-0.002491094559954443,1.2046907004999996
2021-05-14,220049711.89999998,27.350000005215406,220049684.54999998,-0.0019021178340566935,1.2004971189999996
2021-05-17,219077898.64999998,27.350000005215406,219077871.29999998,-0.004416335025431151,1.1907789864999998
2021-05-18,222886225.7,27.350000005215406,222886198.35,0.017383437916228317,1.2288622569999998
2021-05-19,222477081.2,27.350000005215406,222477053.85,-0.001835665253494434,1.224770812
2021-05-20,221703915.95,27.350000005215406,221703888.6,-0.003475257971875978,1.2170391595
2021-05-21,223663449.04999998,27.350000005215406,223663421.7,0.008838513706911355,1.2366344904999997
2021-05-24,218433038.29999998,27.350000005215406,218433010.95,-0.023385183284152733,1.1843303829999998
2021-05-25,206765481.95,27.350000005215406,206765454.6,-0.05341479677618899,1.0676548195
2021-05-26,203472473.75,27.350000005215406,203472446.4,-0.01592629567055248,1.0347247375
2021-05-27,204882133.84999996,27.350000005215406,204882106.49999997,0.006928013770216346,1.0488213384999998
2021-05-28,206322328.25,27.350000005215406,206322300.9,0.007029380126694962,1.0632232825
2021-05-31,204285614.75,27.350000005215406,204285587.4,-0.00987151277942211,1.0428561475000002
2021-06-01,203487586.1,27.350000005215406,203487558.75,-0.0039064358544120825,1.0348758609999997
2021-06-02,206696880.35,27.350000005215406,206696853.0,0.01577144980442613,1.0669688035
2021-06-03,208887856.1,27.350000005215406,208887828.75,0.010599945902860286,1.088878561
2021-06-04,207701775.79999998,27.350000005215406,207701748.45,-0.005678072062897721,1.0770177579999998
2021-06-07,209830675.4,27.350000005215406,209830648.05,0.010249790074255305,1.0983067540000002
2021-06-08,209874194.45,27.350000005215406,209874167.1,0.00020740080027392693,1.0987419445
2021-06-09,208749088.24999997,27.350000005215406,208749060.89999998,-0.005360860123601596,1.0874908824999996
2021-06-10,208184334.20000002,27.350000005215406,208184306.85000002,-0.0027054204391235848,1.081843342
2021-06-11,208901643.2,27.350000005215406,208901615.85,0.003445547441196295,1.0890164319999998
2021-06-14,209725667.45,27.350000005215406,209725640.1,0.0039445560952868775,1.0972566745
2021-06-15,208958309.89999998,27.350000005215406,208958282.54999998,-0.0036588633109628788,1.089583099
2021-06-16,207897819.65,27.350000005215406,207897792.3,-0.005075128385693239,1.0789781965
2021-06-17,207476333.9,27.350000005215406,207476306.55,-0.0020273697468765617,1.074763339
2021-06-18,205240813.54999998,27.350000005215406,205240786.2,-0.010774820954169706,1.0524081355
2021-06-21,204201810.35,27.350000005215406,204201783.0,-0.005062361535352555,1.0420181034999998
2021-06-22,208318748.29999998,27.350000005215406,208318720.95,0.020161123659695246,1.0831874829999997
2021-06-23,217853025.2,27.350000005215406,217852997.85,0.04576773323479122,1.1785302519999998
2021-06-24,222134499.35000002,27.350000005215406,222134472.00000003,0.0196530396861343,1.2213449935000003
2021-06-25,219168594.79999998,27.350000005215406,219168567.45,-0.013351841153349642,1.191685948
2021-06-28,220627406.6,27.350000005215406,220627379.25,0.00665611695567625,1.2062740659999998
2021-06-29,217618785.35,27.350000005215406,217618758.0,-0.013636661448206522,1.1761878535
2021-06-30,218725398.79999998,27.350000005215406,218725371.45,0.005085100756445193,1.1872539879999997
2021-07-01,217774429.1,27.350000005215406,217774401.75,-0.004347779019799769,1.1777442909999998
2021-07-02,220989329.89999998,27.350000005215406,220989302.54999998,0.014762526589031877,1.209893299
2021-07-05,228223474.54999998,27.350000005215406,228223447.2,0.03273526669035798,1.2822347454999998
2021-07-06,224945570.60000002,27.350000005215406,224945543.25000003,-0.014362694093862038,1.2494557060000004
2021-07-07,224705436.65,27.350000005215406,224705409.3,-0.0010675202421612795,1.2470543665
2021-07-08,224366926.85,27.350000005215406,224366899.5,-0.0015064602131868998,1.2436692685000001
2021-07-09,223543932.2,27.350000005215406,223543904.85,-0.0036680747093809085,1.235439322
2021-07-12,227726035.10000002,27.350000005215406,227726007.75000003,0.01870819242930022,1.2772603510000002
2021-07-13,224777392.54999998,27.350000005215406,224777365.2,-0.012948201327552256,1.2477739254999998
2021-07-14,225623547.34999996,27.350000005215406,225623519.99999997,0.003764412383294946,1.2562354734999994
2021-07-15,226394808.2,27.350000005215406,226394780.85,0.0034183526456288416,1.2639480819999998
2021-07-16,226054367.89999998,27.350000005215406,226054340.54999998,-0.0015037460563108729,1.260543679
2021-07-19,226405918.7,27.350000005215406,226405891.35,0.001555160394669075,1.264059187
2021-07-20,223649283.95,27.350000005215406,223649256.6,-0.012175630238945745,1.2364928394999999
2021-07-22,225310222.7,27.350000005215406,225310195.35,0.007426532831517285,1.2531022269999998
2021-07-23,224719760.60000002,27.350000005215406,224719733.25000003,-0.002620662715273947,1.2471976060000003
2021-07-26,225199771.1,27.350000005215406,225199743.75,0.002136040456426125,1.251997711
2021-07-27,225009947.15,27.350000005215406,225009919.8,-0.0008429136009898697,1.2500994715
2021-07-28,223390112.3,27.350000005215406,223390084.95000002,-0.007198947737720007,1.2339011230000003
2021-07-29,222090551.9,27.350000005215406,222090524.55,-0.005817448170019168,1.220905519
2021-07-30,223091033.3,27.350000005215406,223091005.95000002,0.004504835489131942,1.2309103330000002
2021-08-02,224727392.14999998,27.350000005215406,224727364.79999998,0.007334937786582785,1.2472739214999997
2021-08-03,225918594.34999996,27.350000005215406,225918566.99999997,0.005300654222004653,1.2591859434999995
2021-08-04,225090314.9,27.350000005215406,225090287.55,-0.0036662739177492076,1.250903149
2021-08-05,222700343.29999998,27.350000005215406,222700315.95,-0.01061783400614913,1.2270034329999997
2021-08-06,221702470.09999996,27.350000005215406,221702442.74999997,-0.0044807887819723335,1.2170247009999997
2021-08-09,215304202.24999997,27.350000005215406,215304174.89999998,-0.028859704842774336,1.1530420224999998
2021-08-10,213283493.9,27.350000005215406,213283466.55,-0.009385364191143997,1.1328349389999999
2021-08-11,211062404.15,27.350000005215406,211062376.8,-0.010413791097408476,1.1106240415
2021-08-12,217292463.79999998,27.350000005215406,217292436.45,0.029517619090382086,1.172924638
2021-08-13,218550791.6,27.350000005215406,218550764.25,0.005790940826913449,1.1855079160000002
2021-08-16,214922911.4,27.350000005215406,214922884.05,-0.016599712009462197,1.1492291140000002
2021-08-17,213697854.79999998,27.350000005215406,213697827.45,-0.005699981412032984,1.1369785479999996
2021-08-18,211610312.45,27.350000005215406,211610285.1,-0.009768663105924613,1.1161031245
2021-08-20,207831648.95,27.350000005215406,207831621.6,-0.01785670772020076,1.0783164894999997
2021-08-23,203784187.39999998,27.350000005215406,203784160.04999998,-0.019474712203114697,1.0378418739999997
2021-08-24,208106636.75,27.350000005215406,208106609.4,0.021210916338251895,1.0810663675
2021-08-25,212817614.29999998,27.350000005215406,212817586.95,0.022637324900211198,1.1281761429999997
2021-08-26,213367392.8,27.350000005215406,213367365.45000002,0.002583331750092066,1.1336739280000003
2021-08-27,214998149.14999998,27.350000005215406,214998121.79999998,0.007642950164969964,1.1499814914999997
2021-08-30,215227558.7,27.350000005215406,215227531.35,0.001067030348433251,1.152275587
2021-08-31,214835097.05,27.350000005215406,214835069.70000002,-0.0018234730364944385,1.1483509705000001
2021-09-01,224579780.0,27.350000005215406,224579752.65,0.045358896585375064,1.2457978
2021-09-02,237248847.34999996,27.350000005215406,237248819.99999997,0.05641232416382258,1.3724884734999998
2021-09-03,233550396.79999998,27.350000005215406,233550369.45,-0.015588908402761836,1.3355039679999998
2021-09-06,235319758.1,27.350000005215406,235319730.75,0.007575929325075004,1.3531975809999999
2021-09-07,234382798.7,27.350000005215406,234382771.35,-0.003981643562636306,1.343827987
2021-09-08,233071707.49999997,27.350000005215406,233071680.14999998,-0.0055938029892635965,1.330717075
2021-09-09,231747768.35,27.350000005215406,231747741.0,-0.005680394090732732,1.3174776835
2021-09-13,238558337.9,27.350000005215406,238558310.55,0.029387853865821434,1.3855833790000003
2021-09-14,241176321.8,27.350000005215406,241176294.45000002,0.01097418737507061,1.411763218
2021-09-15,238364122.4,27.350000005215406,238364095.05,-0.011660346169190206,1.3836412240000002
2021-09-16,237168502.1,27.350000005215406,237168474.75,-0.005015940687557174,1.3716850209999998
2021-09-17,240195423.04999998,27.350000005215406,240195395.7,0.012762744307099005,1.4019542305
2021-09-20,236472328.25,27.350000005215406,236472300.9,-0.015500273705152834,1.3647232825
2021-09-21,232209664.54999998,27.350000005215406,232209637.2,-0.018026057135503426,1.3220966454999998
2021-09-22,234998275.85000002,27.350000005215406,234998248.50000003,0.012009023420296083,1.3499827585000004
2021-09-23,237358953.79999998,27.350000005215406,237358926.45,0.010045511787102557,1.3735895379999996
2021-09-24,236332223.45,27.350000005215406,236332196.1,-0.004325644065928613,1.3633222345
2021-09-27,234403486.10000002,27.350000005215406,234403458.75000003,-0.008161127254862177,1.3440348610000004
2021-09-28,234523946.15,27.350000005215406,234523918.8,0.0005139004201866193,1.3452394614999998
2021-09-29,233269740.79999998,27.350000005215406,233269713.45,-0.0053478775646980115,1.332697408
2021-09-30,245992918.85,27.350000005215406,245992891.5,0.05454277098420812,1.4599291884999999
2021-10-01,258963574.85,27.350000005215406,258963547.5,0.05272776167963267,1.5896357485000001
2021-10-04,255500363.6,27.350000005215406,255500336.25,-0.01337335280456331,1.555003636
2021-10-05,254465868.95000002,27.350000005215406,254465841.60000002,-0.004048896977773109,1.5446586895000003
2021-10-06,255012198.65,27.350000005215406,255012171.3,0.0021469665156050866,1.5501219865000002
2021-10-07,255810390.2,27.350000005215406,255810362.85,0.0031300132080955834,1.558103902
2021-10-08,262938141.34999996,27.350000005215406,262938113.99999997,0.02786341533831882,1.6293814134999995
2021-10-11,273850226.90000004,27.350000005215406,273850199.55,0.041500580684012967,1.7385022690000005
2021-10-12,274462433.45000005,27.350000005215406,274462406.1,0.002235552465777557,1.7446243345000005
2021-10-13,276511651.1,27.350000005215406,276511623.75,0.007466295566359582,1.7651165110000004
2021-10-14,275054645.15000004,27.350000005215406,275054617.8,-0.005269238906222662,1.7505464515000004
2021-10-18,273952566.35,27.350000005215406,273952539.0,-0.004006763090290688,1.7395256635000003
2021-10-19,270816390.35,27.350000005215406,270816363.0,-0.011447879615747891,1.7081639035
2021-10-20,258521977.7,27.350000005215406,258521950.35,-0.04539759441483904,1.5852197769999998
2021-10-21,250950584.14999998,27.350000005215406,250950556.79999998,-0.029287233593679907,1.5095058414999998
2021-10-22,255636364.39999998,27.350000005215406,255636337.04999998,0.018672123302168497,1.5563636439999997
2021-10-25,243704703.49999997,27.350000005215406,243704676.14999998,-0.04667434904265133,1.4370470349999995
2021-10-26,260114753.15,27.350000005215406,260114725.8,0.06733579374679577,1.6011475315
2021-10-27,252015600.95,27.350000005215406,252015573.6,-0.031136842881531956,1.5201560095
2021-10-28,258314682.5,27.350000005215406,258314655.15,0.02499480796528042,1.583146825
2021-10-29,249075138.95,27.350000005215406,249075111.6,-0.03576855740672047,1.4907513894999997
2021-11-01,237388904.89999998,27.350000005215406,237388877.54999998,-0.04691850860452973,1.3738890489999998
2021-11-02,252623916.35,27.350000005215406,252623889.0,0.06417743683689747,1.5262391635
2021-11-03,265448301.65,27.350000005215406,265448274.3,0.0507647315633899,1.6544830165
2021-11-04,266685566.75,27.350000005215406,266685539.4,0.004661039804396028,1.6668556675000001
2021-11-08,265741301.6,27.350000005215406,265741274.25,-0.0035407433612077988,1.657413016
2021-11-09,262258572.05,27.350000005215406,262258544.70000002,-0.013105714200355112,1.6225857205
2021-11-10,255482401.84999996,27.350000005215406,255482374.49999997,-0.0258377453481603,1.5548240184999997
2021-11-11,254521540.24999997,27.350000005215406,254521512.89999998,-0.0037609698086529253,1.5452154024999998
2021-11-12,250492631.75,27.350000005215406,250492604.4,-0.01582934197256014,1.5049263174999998
2021-11-15,250645417.99999997,27.350000005215406,250645390.64999998,0.0006099430906711945,1.5064541799999995
2021-11-16,250318829.15,27.350000005215406,250318801.8,-0.0013029915033194728,1.5031882914999999
2021-11-17,255965989.85,27.350000005215406,255965962.5,0.022559871820972743,1.5596598985
2021-11-18,255850927.1,27.350000005215406,255850899.75,-0.00044952358736183307,1.5585092710000001
2021-11-22,248699523.04999998,27.350000005215406,248699495.7,-0.027951448646519328,1.4869952304999998
2021-11-23,248743050.2,27.350000005215406,248743022.85,0.00017501903287220344,1.487430502
2021-11-24,248330280.04999998,27.350000005215406,248330252.7,-0.0016594238499050284,1.4833028004999997
2021-11-25,246554612.45,27.350000005215406,246554585.1,-0.007150427244081881,1.4655461244999999
2021-11-26,248738175.79999998,27.350000005215406,248738148.45,0.00885630704005913,1.4873817579999997
2021-11-29,237999030.2,27.350000005215406,237999002.85,-0.043174496900045156,1.379990302
2021-11-30,230394099.95,27.350000005215406,230394072.6,-0.031953618649661175,1.3039409995
2021-12-01,232166334.95,27.350000005215406,232166307.6,0.0076921891679717636,1.3216633495
2021-12-02,231111390.95,27.350000005215406,231111363.6,-0.004543914604273724,1.3111139095
2021-12-03,246393756.35,27.350000005215406,246393729.0,0.06612553945169353,1.4639375635
2021-12-06,243258519.5,27.350000005215406,243258492.15,-0.012724497959868852,1.4325851950000001
2021-12-07,240725752.10000002,27.350000005215406,240725724.75000003,-0.010411834311932378,1.4072575210000005
2021-12-08,244233970.54999998,27.350000005215406,244233943.2,0.014573507069333358,1.4423397054999998
2021-12-09,244845507.49999997,27.350000005215406,244845480.14999998,0.0025038979983940113,1.4484550749999996
2021-12-10,249116548.84999996,27.350000005215406,249116521.49999997,0.017443821590232833,1.4911654884999996
2021-12-13,245955175.54999998,27.350000005215406,245955148.2,-0.012690338376129096,1.4595517554999997
2021-12-14,246853295.45000002,27.350000005215406,246853268.10000002,0.003651559264779447,1.4685329545
2021-12-15,252333345.95,27.350000005215406,252333318.6,0.022199624639444915,1.5233334594999999
2021-12-16,261481831.55,27.350000005215406,261481804.20000002,0.036255555386693894,1.6148183155
2021-12-17,256160947.84999996,27.350000005215406,256160920.49999997,-0.02034896141142639,1.5616094784999994
2021-12-20,245227731.20000002,27.350000005215406,245227703.85000002,-0.042681043858418644,1.452277312
2021-12-21,262055208.5,27.350000005215406,262055181.15,0.06861979767808579,1.620552085
2021-12-22,256712471.9,27.350000005215406,256712444.55,-0.02038782831519259,1.5671247190000002
2021-12-23,256520872.25,27.350000005215406,256520844.9,-0.0007463589461856879,1.5652087225
2021-12-24,254591290.24999997,27.350000005215406,254591262.89999998,-0.007522124742034619,1.5459129024999996
2021-12-27,251640190.25,27.350000005215406,251640162.9,-0.011591519871328226,1.5164019025000002
2021-12-28,252561303.35,27.350000005215406,252561276.0,0.0036604371467248153,1.5256130335
2021-12-30,249029894.6,27.350000005215406,249029867.25,-0.013982382507371605,1.4902989459999998
2021-12-31,250738054.54999998,27.350000005215406,250738027.2,0.006859256607499642,1.5073805454999998
2022-01-03,249899792.75,27.350000005215406,249899765.4,-0.003343177410801923,1.4989979275
2022-01-04,249818974.55,27.350000005215406,249818947.20000002,-0.00032340242907225036,1.4981897455
2022-01-05,258365784.95,27.350000005215406,258365757.6,0.03421201458133982,1.5836578494999998
2022-01-06,263283144.64999998,27.350000005215406,263283117.29999998,0.019032549921235153,1.6328314464999996
2022-01-07,259542685.25,27.350000005215406,259542657.9,-0.01420698391069597,1.5954268525000002
2022-01-10,263928304.7,27.350000005215406,263928277.35,0.016897488156045082,1.6392830469999997
2022-01-11,261682862.29999998,27.350000005215406,261682834.95,-0.008507774119006828,1.616828623
2022-01-12,266440773.5,27.350000005215406,266440746.15,0.01818197476969452,1.6644077350000002
2022-01-13,261458930.60000002,27.350000005215406,261458903.25000003,-0.018697749727107693,1.614589306
2022-01-14,260423500.85000002,27.350000005215406,260423473.50000003,-0.003960200355841326,1.6042350085000003
2022-01-17,261694586.15,27.350000005215406,261694558.8,0.0048808394628414575,1.6169458615
2022-01-18,266836512.95,27.350000005215406,266836485.6,0.019648579191671622,1.6683651294999997
2022-01-19,276812664.65000004,27.350000005215406,276812637.3,0.0373867563689434,1.7681266465000003
2022-01-20,269752905.8,27.350000005215406,269752878.45,-0.025503742247220962,1.6975290580000002
2022-01-21,257739127.54999998,27.350000005215406,257739100.2,-0.044536232943890086,1.5773912754999997
2022-01-24,242613363.04999998,27.350000005215406,242613335.7,-0.05868633390584321,1.4261336304999999
2022-01-25,236674509.65,27.350000005215406,236674482.3,-0.024478673908724602,1.3667450964999999
2022-01-27,233303060.14999998,27.350000005215406,233303032.79999998,-0.01424508919437839,1.3330306015
2022-01-28,239840413.55,27.350000005215406,239840386.20000002,0.028020864346129493,1.3984041355000003
2022-01-31,270585840.5,27.350000005215406,270585813.15,0.1281911855259139,1.7058584049999999
2022-02-01,262611226.7,27.350000005215406,262611199.35,-0.029471659659885296,1.626112267
2022-02-02,268116148.70000002,27.350000005215406,268116121.35000002,0.020962249288331902,1.6811614870000002
2022-02-03,290900033.0,27.350000005215406,290900005.65,0.08497766512935145,1.90900033
2022-02-04,272779347.95000005,27.350000005215406,272779320.6,-0.06229179441172472,1.7277934795000003
2022-02-07,269890873.1,27.350000005215406,269890845.75,-0.01058905255001008,1.6989087310000004
2022-02-08,255588342.64999998,27.350000005215406,255588315.29999998,-0.052993753681698896,1.5558834264999999
2022-02-09,260817564.95000002,27.350000005215406,260817537.60000002,0.020459549311921732,1.6081756495000001
2022-02-10,260982804.95000002,27.350000005215406,260982777.60000002,0.0006335462875426412,1.6098280495000004
2022-02-11,260976683.60000002,27.350000005215406,260976656.25000003,-2.3454993524074652e-05,1.6097668360000004
2022-02-14,258666715.7,27.350000005215406,258666688.35,-0.008851242448695285,1.586667157
2022-02-15,259998885.79999998,27.350000005215406,259998858.45,0.005150141162904909,1.5999888579999997
2022-02-16,257791068.35,27.350000005215406,257791041.0,-0.008491641966874908,1.5779106834999999
2022-02-17,254852022.04999998,27.350000005215406,254851994.7,-0.01140088490579394,1.5485202205
2022-02-18,249648984.35000002,27.350000005215406,249648957.00000003,-0.020415916884423124,1.4964898435
2022-02-21,245134939.4,27.350000005215406,245134912.05,-0.018081567452609693,1.4513493940000002
2022-02-22,241117746.64999998,27.350000005215406,241117719.29999998,-0.016387679209796224,1.4111774664999999
2022-02-23,240484636.25,27.350000005215406,240484608.9,-0.002625731240425755,1.4048463624999998
2022-02-24,234917857.25,27.350000005215406,234917829.9,-0.0231481689924381,1.3491785725
2022-02-25,241625001.5,27.350000005215406,241624974.15,0.028551019188218785,1.4162500150000001
2022-02-28,259448401.25,27.350000005215406,259448373.9,0.07376471656224703,1.5944840125000002
2022-03-02,258539054.29999998,27.350000005215406,258539026.95,-0.003504924083628458,1.585390543
2022-03-03,270011188.25,27.350000005215406,270011160.9,0.04437292455122899,1.7001118825
2022-03-04,259664084.0,27.350000005215406,259664056.65,-0.03832102038830976,1.59664084
2022-03-07,250475827.85000002,27.350000005215406,250475800.50000003,-0.035385163818034915,1.5047582785000002
2022-03-08,256252705.1,27.350000005215406,256252677.75,0.02306361176480265,1.562527051
2022-03-09,265309463.14999998,27.350000005215406,265309435.79999998,0.03534307295006189,1.6530946314999997
2022-03-10,268075368.35000002,27.350000005215406,268075341.00000003,0.010425203711773579,1.6807536835000003
2022-03-11,266503492.7,27.350000005215406,266503465.35,-0.0058635586688732255,1.6650349269999998
2022-03-14,274839205.40000004,27.350000005215406,274839178.05,0.03127806174526748,1.7483920540000004
2022-03-15,269376640.1,27.350000005215406,269376612.75,-0.01987549517198539,1.6937664010000004
2022-03-16,270738495.8,27.350000005215406,270738468.45,0.005055582026319838,1.707384958
2022-03-17,275741246.6,27.350000005215406,275741219.25,0.018478165748899045,1.7574124660000003
2022-03-21,275688290.15000004,27.350000005215406,275688262.8,-0.00019205124606114232,1.7568829015000005
2022-03-22,270412031.6,27.350000005215406,270412004.25,-0.019138493503402798,1.704120316
2022-03-23,273167057.6,27.350000005215406,273167030.25,0.010188252289289101,1.7316705760000004
2022-03-24,270751058.45000005,27.350000005215406,270751031.1,-0.008844401558615989,1.7075105845000005
2022-03-25,269893047.05,27.350000005215406,269893019.7,-0.0031690047858426995,1.6989304705000001
2022-03-28,267791554.7,27.350000005215406,267791527.35,-0.007786389360414647,1.677915547
2022-03-29,263276480.14999998,27.350000005215406,263276452.79999998,-0.016860406800573435,1.6327648014999996
2022-03-30,263829488.3,27.350000005215406,263829460.95000002,0.002100484440102468,1.638294883
2022-03-31,264625067.6,27.350000005215406,264625040.25,0.0030155056022218574,1.6462506759999997
2022-04-01,270566682.20000005,27.350000005215406,270566654.85,0.022452954490997934,1.7056668220000004
2022-04-04,271273622.75,27.350000005215406,271273595.4,0.002612814498266225,1.7127362275000002
2022-04-05,273066590.6,27.350000005215406,273066563.25,0.006609444117065433,1.730665906
2022-04-06,272960609.3,27.350000005215406,272960581.95,-0.0003881152204198157,1.7296060930000001
2022-04-07,271853378.45,27.350000005215406,271853351.09999996,-0.004056375946842605,1.7185337845
2022-04-08,270847907.9,27.350000005215406,270847880.54999995,-0.0036985766214596705,1.708479079
2022-04-11,271517613.65000004,27.350000005215406,271517586.3,0.002472626630910968,1.7151761365000002
2022-04-12,270908075.6,27.350000005215406,270908048.25,-0.0022449300500472225,1.709080756
2022-04-13,269030420.45000005,27.350000005215406,269030393.1,-0.006930967804637755,1.6903042045000003
2022-04-18,268790089.4,27.350000005215406,268790062.04999995,-0.0008933229543264254,1.6879008939999998
2022-04-19,270028024.1,27.350000005215406,270027996.75,0.004605581637192824,1.7002802410000002
2022-04-20,268387959.04999998,27.350000005215406,268387931.7,-0.006073684594280038,1.6838795904999997
2022-04-21,272014711.1,27.350000005215406,272014683.75,0.013513095232876582,1.7201471110000002
2022-04-22,270916055.0,27.350000005215406,270916027.65,-0.0040389583914677285,1.70916055
2022-04-25,271956306.95000005,27.350000005215406,271956279.6,0.003839757485026407,1.7195630695000004
2022-04-26,268089841.25,27.350000005215406,268089813.9,-0.014217231228658034,1.6808984125
2022-04-27,263036484.79999998,27.350000005215406,263036457.45,-0.018849488762566202,1.6303648479999997
2022-04-28,270441767.6,27.350000005215406,270441740.25,0.028153063274209522,1.7044176760000003
2022-04-29,276592129.1,27.350000005215406,276592101.75,0.022741906897668196,1.7659212910000002
2022-05-02,291615001.1000001,27.350000005215406,291614973.75000006,0.05431417028706775,1.916150011000001
2022-05-04,274796579.15000004,27.350000005215406,274796551.8,-0.05767337718073262,1.7479657915000004
2022-05-05,282747453.65,27.350000005215406,282747426.29999995,0.028933673499843326,1.8274745364999996
2022-05-06,277263087.65000004,27.350000005215406,277263060.3,-0.019396694573910467,1.7726308765000005
2022-05-09,266537308.85,27.350000005215406,266537281.5,-0.038684481554716044,1.6653730885
2022-05-10,258805630.25,27.350000005215406,258805602.9,-0.029007866228405454,1.5880563025
2022-05-11,248891039.9,27.350000005215406,248891012.55,-0.03830902109982204,1.4889103989999999
2022-05-12,238093824.04999998,27.350000005215406,238093796.7,-0.043381295904979744,1.3809382405
2022-05-13,252105456.04999998,27.350000005215406,252105428.7,0.058849203904833614,1.5210545604999997
2022-05-16,203394772.7,27.350000005215406,203394745.35,-0.19321550637261586,1.0339477269999997
2022-05-17,201978291.5,27.350000005215406,201978264.15,-0.006964196676230494,1.019782915
2022-05-18,191529310.39999998,27.350000005215406,191529283.04999998,-0.05173318886104161,0.9152931039999999
2022-05-19,182867913.79999998,174707693.89999998,8160219.900000006,-0.04522230347883083,0.8286791379999998
2022-05-20,183162007.7,174707693.89999998,8454313.800000012,0.0016082312850227432,0.831620077
2022-05-23,183137204.59999996,174707693.89999998,8429510.699999988,-0.00013541618325485505,0.8313720459999996
2022-05-24,183105314.89999998,174707693.89999998,8397621.0,-0.00017413010136113627,0.8310531489999997
2022-05-25,182789961.2,174707693.89999998,8082267.300000012,-0.0017222531206819713,0.827899612
2022-05-26,182848425.64999998,174707693.89999998,8140731.75,0.000319844971880201,0.8284842564999997
2022-05-27,183117716.45,174707693.89999998,8410022.550000012,0.0014727542719754627,0.8311771644999999
2022-05-30,183378148.99999997,174707693.89999998,8670455.099999994,0.0014222138362625092,0.8337814899999998
2022-05-31,183666927.95,174707693.89999998,8959234.050000012,0.0015747729572732627,0.8366692794999999
2022-06-01,183675786.2,174707693.89999998,8968092.300000012,4.82299676858311e-05,0.8367578619999998
